-2271.6, -2248.12, -2201.42, -2359.66, -2204.74, -2377.8, -2231.82, -2263.5, -2184.74, -2366.26, 
-3581.04, -3486.2, -3357.98, -3539.22, -3445.44, -3526.32, -3482.4, -3551.1, -3368.02, -3610.74, 
-4409.98, -4167.78, -4046.52, -4241.84, -4143.22, -4229.82, -3934.58, -4325.46, -3986.4, -4351.54, 
-4682.14, -4691.94, -4389.16, -4580.3, -4612.6, -4674.48, -4461.4, -4806.66, -4577.48, -4721.9, 
-4919.68, -5048.4, -4697.26, -4766.44, -4889, -4872.24, -4940.8, -5006.72, -4834.66, -4936, 
-5067.86, -5128.44, -5075.26, -4946.78, -4861.58, -5037.22, -5035.48, -5158.18, -5091.98, -5028.76, 
-5183.68, -5095.2, -5234.76, -5240.2, -5233.52, -5164.36, -5108.02, -5291.3, -5204.5, -5108.78, 
-5163.9, -5253.54, -5227.04, -5279.08, -5241.32, -5295.92, -5143.78, -5359.3, -5330.24, -5179.6, 
-5304.6, -5388.38, -5248.66, -5396.3, -5386.12, -5491.06, -5362.34, -5437.54, -5303.9, -5117.7, 
-5203.4, -5395.78, -5352.24, -5461.32, -5306, -5368.74, -5334.34, -5451.56, -5376.78, -5240.32, 
-5316.56, -5439, -5433.88, -5445.18, -5393.44, -5554.62, -5480.6, -5475.86, -5284.26, -5401.5, 
-5252.26, -5563.82, -5637.22, -5461.04, -5522.36, -5566.7, -5471.34, -5646.74, -5442.8, -5468.12, 
-5471.72, -5441.82, -5498.46, -5636.42, -5599.98, -5584.66, -5522.42, -5657.7, -5497.38, -5492.96, 
-5632.86, -5514.54, -5595.76, -5746.44, -5631.78, -5705.76, -5387.42, -5724.98, -5645.32, -5499.4, 
-5546.48, -5553.98, -5613.32, -5703.78, -5550.3, -5684.64, -5511.04, -5701.5, -5638.12, -5553.32, 
-5519.18, -5515.62, -5544, -5649.5, -5631.64, -5690.36, -5571.84, -5776.72, -5663.14, -5552.98, 
-5630.38, -5616.58, -5548.06, -5773.6, -5555.18, -5774.96, -5545.72, -5740.48, -5760.1, -5553.24, 
-5679.92, -5552.18, -5830.88, -5870.82, -5653.72, -5744.58, -5684.26, -5780.3, -5698.78, -5749.42, 
-5626.02, -5626.06, -5791.28, -5687.68, -5637.92, -5873.12, -5710.5, -5780.36, -5681.52, -5610.54, 
-5773.82, -5647.84, -5735.72, -5682.62, -5558.1, -5803.22, -5700.78, -5738.48, -5757.74, -5676.42, 
-5797.46, -5717.04, -5886.54, -5698.98, -5524.76, -5855.48, -5831.94, -5853.94, -5748.2, -5682.18, 
-5910.32, -5780.8, -5829.36, -5725.86, -5706.36, -5976.16, -5878.68, -5796.58, -5734.34, -5742.4, 
-5741.44, -5712.9, -5874.44, -5794.12, -5728.6, -6053.4, -5909.28, -5973.2, -5848.64, -5683.54, 
-5945.44, -5857, -5753.44, -5880.74, -5725.74, -5830.44, -5813.26, -5884.32, -5952.86, -5740.28, 
-5734.46, -5990.92, -5950.52, -5738.8, -5778.34, -5845.72, -5912.12, -5860.82, -6169.42, -5889.9, 
-5861.96, -5886.34, -6023.72, -5747.6, -5696.7, -5899.98, -6091.7, -5983.26, -6106.24, -5871.96, 
-5846.98, -5993.64, -5897.92, -5814.1, -5642.06, -6038.22, -5955.62, -6041.3, -5943.8, -5926.1, 
-5978.44, -5969.82, -6039.3, -5766.92, -5708.16, -6102.78, -5898.84, -6117.22, -5891.64, -5908.68, 
-5986.2, -5931.34, -6136.6, -5657.44, -5813.62, -6002.86, -5865.52, -5997.74, -5926.28, -5911.36, 
-6031.18, -5889.48, -5950.98, -5902.3, -5840.02, -5800, -5987.76, -5992.8, -5982.26, -5941.08, 
-6102.54, -5908.62, -5915.38, -5906.76, -5985.9, -5894.98, -5955.34, -5987.2, -5918.58, -6125.06, 
-6170.16, -5855.04, -6011.76, -5904.7, -5969.88, -5965.44, -5992.4, -6104.16, -5902.46, -5932.84, 
-6081.42, -5899.98, -6159.48, -5900.18, -6032.24, -5857.26, -5816.32, -6062.32, -5876.34, -5964.86, 
-6156.64, -5921.46, -6118.2, -6111.98, -6112.96, -5893.76, -5880.24, -5981.4, -5792.56, -5996.68, 
-6182.74, -5958.44, -6184.16, -6013.48, -6125.28, -5818.04, -6067.5, -5925.52, -6007.46, -5873.24, 
-6248.4, -5954.48, -6137.46, -5951.7, -6129.6, -5983.56, -6256.02, -5910.26, -6006.06, -5980.28, 
-6139.56, -5937.2, -6095.12, -6139.94, -6085.62, -6025.82, -6200.2, -6028.76, -5952.74, -5897.34, 
-6137.26, -6044.04, -6188.52, -6091.18, -6039.44, -6000.08, -6352.74, -5974.82, -5935.46, -6010.28, 
-6209.28, -6107, -6095.86, -6297.02, -6058.52, -5964.64, -6161.56, -6000.42, -6066.08, -5884.44, 
-6278.16, -6081.02, -6075.72, -6328.66, -6230.14, -6050.82, -6243.48, -6074.5, -5961.2, -6050.52, 
-6220.88, -6211.56, -6191.96, -6179.74, -6195.6, -5984.92, -6293.98, -6194.54, -6004.52, -6017.38, 
-6143.78, -6002.06, -6231.38, -6161.16, -6167.18, -5970.26, -6207.72, -6156.38, -5930.88, -6112.34, 
-6153.68, -6125.8, -6170.3, -6109.28, -6123.3, -6120.62, -6227.96, -6268.58, -6045.78, -5982.8, 
-6310.9, -6134.14, -6161.34, -6142.56, -6299.02, -6266.86, -6274.72, -6262.06, -6053.26, -6126.14, 
-6371.28, -6109.62, -6051.72, -6094.34, -6349.88, -6155.72, -6532.04, -6138.12, -5968.28, -6181.08, 
-6330.14, -5972.5, -6084.74, -6183.8, -6334.1, -6231.82, -6485.56, -6148.34, -5944.86, -6127.64, 
-6289.62, -5946.42, -6096.24, -6073.26, -6298.22, -6077.36, -6369.86, -6340.56, -5968.2, -6109, 
-6237.08, -6126.64, -6212.6, -6193.9, -6196.24, -5911.5, -6370.76, -6182.82, -5999.24, -6142.78, 
-6048.44, -6163.8, -6267.52, -6211.4, -6208.06, -6086.18, -6234.16, -6127.84, -6039.44, -6165.72, 
-6045.42, -6114.46, -6243.5, -6204.94, -6174.6, -6079.94, -6303.2, -6265.08, -6097.84, -6136.92, 
-6161.92, -6158.56, -6305.88, -6206.4, -6283.12, -6018.34, -6147.76, -6332.72, -6238.7, -6286.74, 
-6148.34, -6119.62, -6502.3, -6276.08, -6312.96, -5981.72, -6087.84, -6331.92, -6105.92, -6397.92, 
-6150.48, -6115.98, -6422.98, -6242.44, -6394.2, -5919, -6232.12, -6383.12, -6052.2, -6445.72, 
-6130.8, -6121.88, -6385.82, -6367.52, -6345.66, -6067.22, -6267.42, -6274.68, -6220.12, -6355.62, 
-6067.58, -6156.28, -6244.44, -6343.22, -6245.52, -6174.1, -6279.38, -6291.62, -6204.88, -6309.12, 
-6134.9, -6113.36, -6108.84, -6286.84, -6272.14, -6133.36, -6126.18, -6247.06, -6047.98, -6116.22, 
-6137.66, -6256.46, -6105.34, -6132.46, -6199.06, -6070.94, -6146.6, -6213.36, -6201.88, -6096.46, 
-6021.64, -6183.22, -6216.1, -6120.36, -6176.38, -6126.82, -6227.18, -6249.12, -6146.76, -6116.24, 
-6051.98, -6203.98, -6257.78, -6159.2, -6155.24, -6158.52, -6140.72, -6336.6, -6251.54, -6014.34, 
-6108.56, -6364.1, -6163.58, -6130.56, -6369.7, -6179.9, -6117.88, -6184.78, -6147.02, -6071.64, 
-6088, -6212.32, -6047.94, -6069.28, -6405.72, -6097.22, -6191.56, -6049.74, -6214.74, -6178.4, 
-6107.34, -6286.34, -6123.94, -6293.12, -6386.1, -6170.32, -6317.36, -6027.96, -6176.2, -6298.76, 
-6113.72, -6400.42, -6019.06, -6329.7, -6412.08, -6046.84, -6402.2, -6166.08, -6263.56, -6285.34, 
-6152.84, -6461.12, -6045.08, -6190.68, -6367.12, -6010.98, -6395.46, -6322.26, -6288.56, -6306.76, 
-6089.76, -6373.72, -6091.6, -6165.4, -6300.34, -6135.58, -6360.56, -6311.64, -6336.8, -6309.3, 
-6114.16, -6283.2, -6079.58, -6285.5, -6329.78, -6037.4, -6350.88, -6395.3, -6239.32, -6517.06, 
-6204.52, -6410.92, -6137.7, -6227.56, -6224.22, -6021.04, -6279.08, -6291.16, -6266.76, -6369.2, 
-6242.84, -6371.72, -6183.38, -6234.62, -6129.64, -6181.82, -6263.02, -6261.32, -6292.22, -6359.96, 
-6125.62, -6332.14, -6330.52, -6321.12, -6248.78, -6128.02, -6246.06, -6313.1, -6227.76, -6244.12, 
-6249.7, -6282.64, -6269.46, -6451.26, -6306.48, -6167.86, -6147.6, -6235.12, -6100.94, -6210.78, 
-6213.38, -6235.8, -6399.14, -6351.54, -6273.78, -6114.54, -6155.42, -6296.24, -6190.1, -6169.26, 
-6161.5, -6305.5, -6415.34, -6429.62, -6262.18, -6192.82, -6124.3, -6330.56, -6251.48, -6240.62, 
-6246.16, -6372.24, -6373.7, -6423.64, -6363.48, -6238.78, -6167.84, -6327.14, -6303.04, -6090.18, 
-6142.8, -6291.52, -6331.46, -6486.4, -6419.3, -6247.06, -6021.3, -6381.24, -6209.14, -6330.36, 
-6212.2, -6252.92, -6163.56, -6479.16, -6293.88, -6307.72, -6008.12, -6348.4, -6146.76, -6308.12, 
-6270.82, -6227.32, -6294.42, -6500.94, -6295.24, -6199.02, -6090.64, -6356.58, -6114.7, -6325.7, 
-6157, -6257.6, -6153.62, -6538.1, -6167.58, -6022.74, -6100.64, -6307.32, -6112.56, -6340.76, 
-6182.1, -6218.12, -6172.56, -6605.64, -6047.94, -6141.26, -6257.82, -6236.38, -6141.88, -6256.28, 
-6266.76, -6462.38, -6078.08, -6485.84, -6211.6, -6227.06, -6229.26, -6196.22, -6300.98, -6259.9, 
-6246.28, -6247.5, -6167.8, -6566.48, -6271.66, -6234.72, -6312.96, -6227.44, -6135.68, -6188.42, 
-6345.98, -6337.74, -6119.68, -6606.12, -6258.14, -6201, -6126.92, -6160.94, -6186.1, -6133.1, 
-6358.44, -6291.78, -6215.12, -6698.8, -6294.92, -5978.1, -6288.2, -6216.94, -6223.24, -6187.06, 
-6162.58, -6096.92, -6176.94, -6619.24, -6297.22, -6037.58, -6239.18, -6320.98, -6208.76, -6117.44, 
-6235.34, -6098.5, -5968.42, -6636.8, -6333.02, -5990.7, -6167.82, -6322.38, -6318.6, -6157.7, 
-6295.56, -6134.28, -6060.5, -6491.36, -6258.28, -5969.8, -6094, -6451.76, -6092.96, -6288.14, 
-6210.88, -6217.74, -6147.68, -6286.34, -6312.88, -6004.44, -6008.38, -6345.92, -6202.8, -6287.74, 
-6199.88, -6243.64, -6138.36, -6260.5, -6218.38, -6141.44, -6224.74, -6290.2, -6155.4, -6171.08, 
-6386.46, -6176.78, -6191.64, -6134.7, -6195.44, -6113.22, -6108.14, -6244.4, -6058.36, -6303.12, 
-6255.06, -6331.76, -6255.6, -6215.24, -6262.94, -6120.9, -6217.78, -6252.12, -6011.98, -6256.22, 
-6332.04, -6361.2, -6151.2, -6274.16, -6181.92, -6058.12, -6184.04, -6236.9, -6004.5, -6310.3, 
-6301.16, -6491.5, -6239.3, -6305.3, -6028.5, -6164.94, -6220.52, -6150.38, -6019.48, -6267.42, 
-6192.46, -6250.5, -6140.18, -6262.8, -6301.3, -6172.34, -6004.86, -6196.38, -5783.46, -6255.38, 
-6068.3, -6459.96, -6277.24, -6204.74, -6255.8, -6236.66, -6166.36, -6273, -5910.3, -6245.74, 
-6223.76, -6349.84, -6150.02, -6249.2, -6252.3, -6188.52, -6123.7, -6253.5, -5916.52, -6112.12, 
-6260.28, -6432.26, -6101.1, -6339.12, -6183.5, -6312.44, -6264.06, -6106.46, -5989.02, -6239.26, 
-6313.8, -6318.64, -6049.56, -6264, -6219.9, -6227.32, -6153.66, -6297.02, -5970.8, -6188.5, 
-6390.88, -6254.82, -6002, -6340.52, -6205.88, -6143.3, -6135.46, -6268.6, -6107.54, -6262.78, 
-6330.3, -6346.26, -6136.74, -6355.14, -6174.28, -6210.44, -6206.42, -6145.36, -6318.2, -6247.84, 
-6225.64, -6196.82, -6187.74, -6176.96, -6037.38, -6181.2, -6243.4, -6226.34, -6334.54, -6257.28, 
-6109.7, -6281.94, -6093.12, -6043.46, -6129.42, -6066.48, -6178.28, -6115.94, -6263.32, -6391.2, 
-6103, -6179.38, -6268.92, -6081.5, -6166.2, -6255.92, -6292.78, -6207.36, -6345.28, -6379.7, 
-6094.52, -6271.94, -6175.3, -6021.32, -6205.2, -6149.46, -6183.12, -6169.48, -6244.68, -6274.98, 
-6171.72, -6290.42, -6267.48, -6308.94, -6141.58, -6127.32, -6203.86, -6395.4, -6147.64, -6294.46, 
-6143.46, -6233.58, -6159.3, -6178.68, -6114, -6234.36, -6330.36, -6203.86, -6144.16, -6275.76, 
-6220.34, -6255.14, -6144.84, -6220.98, -6002.36, -6224.26, -6386.12, -6273.94, -6254.1, -6244.22, 
-6320.38, -6295, -6097.94, -6245.9, -6191.82, -6170.98, -6299.5, -6294, -6185.84, -6352.14, 
-6294.42, -6248.88, -6111.46, -6282.32, -6109.6, -6155.02, -6352.4, -6182.44, -5993.38, -6253.64, 
-6336.98, -6305.42, -6099.56, -6352.76, -6004.52, -6219.16, -6389.56, -6222.78, -5969.04, -6219.52, 
-6209.94, -6319.66, -6024.56, -6290.34, -6130.66, -6215.78, -6333.44, -6227.9, -5997.5, -6416.92, 
-6135.14, -6263.94, -6151.6, -6282.54, -6058.36, -6281.44, -6289.36, -6224.68, -6112.72, -6370.94, 
-6330.18, -6307.44, -6264.78, -6295.26, -5985.12, -6187.34, -6362.56, -6110.34, -6056.24, -6331.12, 
-6084.38, -6401.16, -6166.86, -6261.82, -6051.2, -6217.44, -6227.46, -6117.56, -6027.2, -6255.44, 
-6296.62, -6254.7, -6112.02, -6268.86, -6065.32, -6208.46, -6226.16, -6030.04, -6037.1, -6137.84, 
-5990.28, -6151.62, -6136.88, -6426.94, -6130.12, -6259.8, -6226.36, -6062.6, -6052.42, -6019.56, 
-6057.02, -6070.26, -6116.1, -6324.12, -6144.38, -6209.32, -6110.36, -6030.18, -6134.28, -6016.3, 
-6006.62, -6275.6, -6178.6, -6379.16, -6164.32, -6197.8, -6196.08, -5999.78, -6127.92, -6059.54, 
-6130.22, -6148.04, -6211.86, -6337, -6162.96, -6022.44, -6225.74, -6102.78, -6201.96, -5970.68, 
-5993.66, -6161.5, -6323.22, -6351.12, -6289.04, -6037.52, -6333.84, -6101.62, -6246.48, -5848.64, 
-6113.58, -6133.7, -6167.64, -6579.9, -6229.64, -6110.4, -6370.74, -6182.26, -6134.6, -6078.54, 
-6170.14, -6252.12, -6179.92, -6575.08, -6250, -6128.36, -6245.88, -5994.46, -6073.14, -6099.3, 
-6133.32, -6273.78, -6112.48, -6552.46, -6149.92, -6090.3, -6298.88, -6097, -6178.88, -5945.28, 
-6149.32, -6209.02, -6109.06, -6497.38, -6266.36, -6225.02, -6226.78, -6157.12, -6022.42, -6062.04, 
-6133.52, -6076.34, -6125.12, -6368.5, -6220.8, -6245.74, -6416.12, -6278.44, -6160.76, -6052.42, 
-6040.52, -6223.26, -6193.96, -6349.88, -6382.72, -6225.58, -6399.2, -6336.94, -6156.34, -5982.12, 
-6086.28, -6275.32, -6219.76, -6376.22, -6324.8, -6287.92, -6244.96, -6436.16, -6132.46, -6132.84, 
-6019.68, -6069.38, -6228.26, -6451.48, -6218.12, -6283.68, -6276.42, -6417.64, -6215.34, -6090.6, 
-6050.48, -6067.16, -6290.74, -6404.92, -6201.42, -6321.58, -6224.98, -6431.36, -6271.22, -5995.7, 
-6136.34, -5962.72, -6103.88, -6287.06, -6190.78, -6126.5, -6340.22, -6219.58, -6196.22, -6130.54, 
-6176.16, -6118.52, -6021.74, -6238.22, -6156.42, -6213.14, -6214.38, -6238.8, -6296.68, -6263.56, 
-6007.36, -6190.44, -6165.38, -6309.42, -6006.06, -6130.16, -6359.5, -6262.76, -6289.98, -6301.96, 
-5913.58, -6042.7, -6064.18, -6197.06, -5993.92, -6276.62, -6317.56, -6130.64, -6267.04, -6104.56, 
-5886.26, -6144.32, -6177.02, -6169.78, -6113.52, -6319.72, -6239.18, -6320.64, -6185.48, -6218.3, 
-6102.88, -6199.46, -6197.9, -6361.28, -6175.98, -6281.76, -6095.42, -6268.88, -6347.14, -6218.3, 
-5992.7, -6222.16, -6120.54, -6270.14, -6177.18, -6188.74, -6136.22, -6236.9, -6405.88, -6258.46, 
-5947.36, -6282.98, -6279.92, -6050.3, -6076.76, -6021.86, -6261.76, -6374.14, -6425.72, -6248.16, 
-5913.16, -6245.38, -6209.06, -6259.72, -6150.16, -6166.78, -6180.42, -6314.38, -6465.14, -6259.16, 
-6077.84, -6263.04, -6214.6, -6245.4, -6093.52, -6170.74, -6285.58, -6262.34, -6382.48, -6191.14, 
-6148.04, -6197.14, -6249.46, -6272.62, -6233.26, -6164.88, -6253.8, -6233.48, -6314.68, -6180.84, 
-6131.66, -6176.84, -6311.42, -6119.74, -6219.38, -6081.62, -6259.28, -6142.5, -6142.36, -6129.72, 
-6089.54, -6079.88, -6227.58, -6263.58, -6122.68, -5939.6, -6232.04, -6125.26, -6354.6, -6195.7, 
-6148.9, -6130.52, -6229.1, -6280.06, -6137.92, -5992.92, -6135.82, -6219.8, -6429.86, -6043.12, 
-6250.5, -6157.66, -6425.54, -6328.52, -6245.08, -6062.98, -6133.28, -6261.96, -6355.08, -6002.38, 
-6179.38, -6095.78, -6490.24, -6420.98, -6158.8, -6036.32, -6068.02, -6281.98, -6222.1, -6025.54, 
-6229.94, -6242.48, -6227.7, -6267.42, -6234.62, -6153.94, -6205.86, -6307.36, -6358, -6197.84, 
-6289.36, -6181.92, -6148.2, -6297.62, -6083.24, -6232.32, -6251.58, -6253.74, -6389.9, -6136.28, 
-6309.82, -6258.9, -6303.8, -6329.26, -6222.66, -6329.64, -6175.02, -6227.92, -6443.1, -6112.06, 
-6155.36, -6280.86, -6330.72, -6165.54, -6285.54, -6232.74, -6260.88, -6125.7, -6481.12, -6128.34, 
-6059, -6237.38, -6215.38, -6178.32, -6209.62, -6131.34, -6207.82, -6211.64, -6390.82, -6013.9, 
-5945.82, -6191.74, -6198.12, -6126.18, -6279.62, -6263.66, -6133.9, -6159.12, -6327.2, -6086.74, 
-6040, -6241.22, -6246.44, -6119.1, -6314.4, -6464.52, -6168.4, -6259.72, -6324.6, -6110.9, 
-6072.56, -6155.12, -6344.26, -6199.8, -6192.64, -6253.4, -6177.18, -6362.6, -6342.26, -6304.36, 
-6214.18, -6246.16, -6246.36, -6295.64, -6175.18, -6286.56, -6215.1, -6253.8, -6261.48, -6212.04, 
-6302.72, -6161.6, -6208, -6327.42, -6013.22, -6106.84, -6217.54, -6271.86, -6150.18, -6332.78, 
-6265.64, -6380.12, -6168.14, -6451.24, -6010.82, -6028.2, -6198.94, -6397.08, -6226.94, -6184.3, 
-6206.1, -6244.42, -6323.74, -6537.36, -6093, -6088.94, -6291.24, -6301.54, -6203.16, -6039.1, 
-6076.06, -6341.34, -6285.36, -6404.34, -6059.08, -6199.2, -6206.58, -6253.36, -6181.46, -6112.18, 
-6070.86, -6247.2, -6245.2, -6451.58, -6035.94, -6102.22, -6354.44, -6304.82, -6188.72, -6089.52, 
-6101.68, -6253.36, -6184.84, -6371.52, -6211.88, -6117.8, -6234.26, -6345.32, -6161.9, -6153.08, 
-6251.58, -6293, -6281.42, -6318.64, -6155.56, -6176.04, -6107, -6223.1, -6325.4, -6005.44, 
-6254.04, -6343.46, -6343.74, -6283.2, -6247.78, -6237.94, -6061.42, -6251.94, -6385.2, -6185.92, 
-6279.08, -6429.8, -6444.36, -6227.1, -6214.02, -6134.7, -6134.26, -6226.18, -6221.86, -6311.18, 
-6111.42, -6292.34, -6280.24, -6326.12, -6205.76, -6132.04, -5936.78, -6260.34, -6142.84, -6265.08, 
-6170.4, -6327.5, -6491.5, -6205.3, -6200.82, -6282.92, -5916.14, -6390.28, -6152.6, -6247.18, 
-6287.48, -6309.8, -6428.02, -6276.9, -6076.1, -6238.98, -5955.4, -6294.34, -5964.34, -6363.46, 
-6167.78, -6225.34, -6487.18, -6299.1, -6032.16, -6160.8, -5998.04, -6339.32, -6046.86, -6297.5, 
-6056.64, -6356.04, -6446.9, -6294.16, -6163.6, -6253.64, -6074.96, -6331.86, -6038.76, -6195.62, 
-6062.58, -6421.64, -6373.24, -6260.56, -6076.68, -6200.32, -6006.58, -6353.38, -6236.54, -6237, 
-6176.12, -6285.7, -6330.82, -6158.84, -6042.58, -6070.7, -6075.78, -6178.38, -6134.02, -6248.82, 
-6087.7, -6178.9, -6283.18, -6192.16, -6019.04, -6212.4, -6117.94, -6236.96, -6199.96, -6316.16, 
-6245.78, -6250.2, -6116.14, -6243, -6076.48, -6339.36, -6195.1, -6098.04, -6192.8, -6222.52, 
-6180.12, -6264.06, -6075.98, -6244.94, -6056.46, -6156.12, -6066.54, -6153.44, -6127.88, -6196.06, 
-6103.32, -6289.46, -6007.38, -6359.32, -6241.7, -6324.48, -6156.76, -6213.52, -6087.18, -6082.24, 
-6144.92, -6272.38, -6036.34, -6281.1, -6305.3, -6132.74, -6075.3, -6298.16, -5965.98, -6032.74, 
-6202.26, -6264.38, -6075.5, -6307.08, -6344.96, -6073.02, -6079.34, -6193.42, -5973.66, -6031.1, 
-6053.32, -6350.14, -5969.42, -6326.04, -6273.86, -6196.64, -6139.26, -6303.34, -5992.66, -6078.6, 
-6047.46, -6356.14, -6025.58, -6195.04, -6315.6, -6152.8, -6117.54, -6402.16, -6083.26, -6057.88, 
-6157.92, -6226.28, -6019.88, -6315, -6222.14, -6075.58, -6161.7, -6442.16, -6141.42, -6233.3, 
-6133.42, -6151.02, -6132.24, -6231.22, -6180.6, -6116.18, -6206.6, -6324.02, -6136.14, -6216.76, 
-6013.92, -6236.32, -6028.28, -6370.24, -6276.34, -6175.24, -6151.78, -6238.9, -6197.38, -6200.26, 
-6182.92, -6164.44, -6022.62, -6147.6, -6237.22, -6306.04, -6244.84, -6078.24, -6097.84, -6385.06, 
-6077.8, -6218.72, -6043.12, -6177.88, -6220.7, -6278.58, -6306.28, -6229.96, -6186.18, -6404.62, 
-6178.58, -6374.58, -6113.12, -6305.76, -6115.1, -6387.46, -6396.26, -6213.62, -6245.28, -6304.1, 
-6210.92, -6326.14, -6208.38, -6306.98, -6052.98, -6166.58, -6423.42, -6182.18, -6201.2, -6231.18, 
-6064.32, -6355.86, -6221.98, -6234.74, -6101.94, -6197.92, -6460.78, -6176.5, -6260.3, -6191.54, 
-6177.44, -6387.02, -6146.12, -6268.5, -6096.84, -6153.92, -6350.1, -6292.14, -6217.84, -6181.36, 
-6253.98, -6260.92, -6144.08, -6348.82, -6114.8, -6291.7, -6385.18, -6310.26, -6113, -6185.46, 
-6330.7, -6236.22, -5938.52, -6323.24, -6056, -6260.5, -6480.14, -6250.16, -6130.58, -6127.7, 
-6370.5, -6234.88, -6013.06, -6379.98, -6287, -6269.28, -6406.48, -6290.08, -6109.68, -6193.86, 
-6344.56, -6151.4, -6042.8, -6310.54, -6206.22, -6351.26, -6325.1, -6234.16, -6198.48, -6199.16, 
-6312.98, -6165.82, -6076.68, -6103.8, -6142.88, -6225.78, -6435.48, -6181.74, -6284.68, -6293.82, 
-6208.26, -6169.72, -6146.34, -6096.46, -6095.64, -6254.06, -6246.32, -6383.96, -6301.68, -6152.26, 
-6181.68, -6221.1, -6253.94, -5928, -6180.96, -6166.84, -6367.68, -6176.64, -6261.92, -6031.84, 
-6082.62, -6049.86, -6284.02, -6048.3, -6109.32, -6234.98, -6245.48, -6291.96, -6127.18, -6033.48, 
-6174.58, -6097.86, -6435.98, -6116.96, -6194.48, -6446, -6326.42, -6239.22, -6203.68, -6064.74, 
-6197.66, -6316.1, -6308.98, -6131.16, -6163.32, -6412.92, -6292.12, -6111.22, -6071.32, -6099.52, 
-6128.58, -6332.36, -6240.12, -6154.62, -5896.18, -6411.78, -6352.94, -6118.66, -6079.86, -6096.72, 
-6013.88, -6474.32, -6218.66, -6143.82, -5907.82, -6363.2, -6340.56, -6142.8, -5994.66, -6083.86, 
-6003.06, -6349.68, -6319.7, -6152.6, -5925.18, -6341.56, -6240.5, -6064.48, -6073.6, -6153.8, 
-6143.02, -6542.1, -6403.78, -6304.24, -5955.38, -6143.34, -6354.54, -6198.2, -6252.4, -6276, 
-6227.22, -6479.64, -6346.56, -6235.56, -5956.6, -6312.92, -6289.9, -6383.92, -6317.42, -6157.96, 
